tipo_linha,produto,regiao_uf,periodo_anterior,periodo_atual,area_anterior_mil_ha,area_atual_mil_ha,area_variacao_pct,produtividade_anterior_kg_ha,produtividade_atual_kg_ha,produtividade_variacao_pct,producao_anterior_mil_t,producao_atual_mil_t,producao_variacao_pct,fonte,referencia,source_url,variacao_area_pct_calc,variacao_produtividade_pct_calc,variacao_producao_pct_calc,participacao_producao_pct,crescimento_producao_mil_t,crescimento_area_mil_ha,crescimento_produtividade_kg_ha,classificacao_decomposicao,ranking_produto_localidade_producao
uf,FEIJÃO TOTAL,RR,2024/25,2025/26,2.7,2.7,0.0,1212.0,1208.0,-0.3,3.3,3.3,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,-0.33003300330033003,0.0,,0.0,0.0,-4.0,estabilidade aproximada,229.0
uf,FEIJÃO TOTAL,RO,2024/25,2025/26,2.0,2.2,10.0,1060.0,1007.0,-5.0,2.1,2.2,4.8,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,10.000000000000009,-5.0,4.761904761904765,,0.10000000000000009,0.20000000000000018,-53.0,expansao por area,236.0
uf,FEIJÃO TOTAL,AC,2024/25,2025/26,5.3,5.3,0.0,563.0,563.0,0.0,3.0,3.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,231.0
uf,FEIJÃO TOTAL,AM,2024/25,2025/26,2.2,2.2,0.0,731.0,731.0,0.0,1.6,1.6,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,240.0
uf,FEIJÃO TOTAL,AP,2024/25,2025/26,1.1,1.1,0.0,909.0,910.0,0.1,1.0,1.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.11001100110011,0.0,,0.0,0.0,1.0,estabilidade aproximada,245.0
uf,FEIJÃO TOTAL,PA,2024/25,2025/26,16.599999999999998,21.7,30.7,748.1144578313254,731.3686635944701,-2.2,12.4,15.9,28.2,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,30.72289156626507,-2.23840002843934,28.2258064516129,,3.5,5.100000000000001,-16.745794236855204,expansao por area,205.0
uf,FEIJÃO TOTAL,TO,2024/25,2025/26,77.6,82.60000000000001,6.4,1205.1146907216496,1132.278450363196,-6.0,93.5,93.5,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,6.443298969072184,-6.043926019592175,0.0,,0.0,5.000000000000014,-72.83624035845355,estabilidade aproximada,154.0
regiao,FEIJÃO TOTAL,NORDESTE,2024/25,2025/26,1312.3999999999999,1311.5,-0.1,460.2230265163061,527.8137399923751,14.7,604.0,692.1,14.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-0.0685766534593008,14.686512751806905,14.586092715231791,,88.10000000000002,-0.8999999999998636,67.59071347606897,expansao por produtividade,94.0
uf,FEIJÃO TOTAL,MA,2024/25,2025/26,47.400000000000006,46.2,-2.5,670.4535864978902,673.3939393939394,0.4,31.8,31.1,-2.2,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-2.531645569620259,0.4385617371976578,-2.201257861635218,,-0.6999999999999993,-1.2000000000000028,2.9403528960491485,queda por area,193.0
uf,FEIJÃO TOTAL,PI,2024/25,2025/26,204.70000000000002,200.70000000000002,-2.0,261.8436736687836,365.4439461883408,39.6,53.6,73.3,36.8,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-1.9540791402051783,39.5656962293484,36.753731343283576,,19.699999999999996,-4.0,103.60027251955722,expansao por produtividade,167.0
uf,FEIJÃO TOTAL,CE,2024/25,2025/26,336.40000000000003,332.6,-1.1,157.35463733650417,157.6710763680096,0.2,52.9,52.4,-0.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-1.1296076099881127,0.20109927286650703,-0.945179584120983,,-0.5,-3.8000000000000114,0.31643903150543906,queda por area,182.0
uf,FEIJÃO TOTAL,RN,2024/25,2025/26,46.8,44.5,-4.9,165.0,168.0,1.8,7.7,7.5,-2.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-4.914529914529909,1.8181818181818181,-2.5974025974025996,,-0.20000000000000018,-2.299999999999997,3.0,queda por area,219.0
uf,FEIJÃO TOTAL,PB,2024/25,2025/26,103.10000000000001,105.00000000000001,1.8,292.72356935014545,370.53142857142853,26.6,30.2,38.9,28.8,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,1.8428709990300731,26.580660858303524,28.807947019867548,,8.7,1.9000000000000057,77.80785922128308,expansao combinada,187.0
uf,FEIJÃO TOTAL,PE,2024/25,2025/26,173.7,173.3,-0.2,707.8560736902707,670.2152336987882,-5.3,123.0,116.1,-5.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-0.2302820955670566,-5.31758381265972,-5.60975609756098,,-6.900000000000006,-0.39999999999997726,-37.640839991482494,queda combinada,143.0
uf,FEIJÃO TOTAL,AL,2024/25,2025/26,20.599999999999998,17.4,-15.5,617.9708737864079,701.7011494252874,13.5,12.7,12.2,-3.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-15.53398058252427,13.5492268633715,-3.937007874015748,,-0.5,-3.1999999999999993,83.73027563887956,queda por area,211.0
uf,FEIJÃO TOTAL,SE,2024/25,2025/26,2.4,2.4,0.0,513.0,737.0,43.7,1.2,1.8,50.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,43.66471734892787,50.000000000000014,,0.6000000000000001,0.0,224.0,expansao por produtividade,238.0
uf,FEIJÃO TOTAL,BA,2024/25,2025/26,377.29999999999995,389.4,3.2,770.9141266896371,921.4751412429379,19.5,290.9,358.8,23.3,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,3.206997084548111,19.530192707691196,23.341354417325554,,67.90000000000003,12.100000000000023,150.56101455330077,expansao combinada,116.0
regiao,FEIJÃO TOTAL,CENTRO-OESTE,2024/25,2025/26,303.99999999999994,299.3,-1.5,2111.106907894737,2089.5115268960903,-1.0,641.7,625.4000000000001,-2.5,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-1.5460526315789254,-1.0229411366088685,-2.540127785569574,,-16.299999999999955,-4.699999999999932,-21.59538099864676,queda combinada,98.0
uf,FEIJÃO TOTAL,MT,2024/25,2025/26,164.2,164.0,-0.1,1843.6345919610235,1753.271951219512,-4.9,302.7,287.5,-5.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-0.12180267965894558,-4.9013313774610445,-5.02147340601255,,-15.199999999999989,-0.19999999999998863,-90.36264074151154,queda combinada,125.0
uf,FEIJÃO TOTAL,MS,2024/25,2025/26,5.7,7.2,26.3,1775.0,1649.0,-7.1,10.1,11.9,17.8,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,26.31578947368421,-7.098591549295774,17.82178217821783,,1.8000000000000007,1.5,-126.0,expansao por area,212.0
uf,FEIJÃO TOTAL,GO,2024/25,2025/26,119.2,113.4,-4.9,2432.3255033557048,2537.6366843033506,4.3,289.9,287.8,-0.7,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-4.865771812080535,4.329649991432298,-0.7243877199034032,,-2.099999999999966,-5.799999999999997,105.31118094764588,queda por area,124.0
uf,FEIJÃO TOTAL,DF,2024/25,2025/26,14.9,14.7,-1.3,2617.51677852349,2599.5510204081634,-0.7,39.0,38.2,-2.1,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-1.342281879194638,-0.6863664929575256,-2.051282051282044,,-0.7999999999999972,-0.20000000000000107,-17.96575811532648,queda combinada,188.0
regiao,FEIJÃO TOTAL,SUDESTE,2024/25,2025/26,374.00000000000006,375.09999999999997,0.3,1737.6943850267376,1847.0583844308185,6.3,650.0,692.8,6.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.29411764705879917,6.2936267934363,6.584615384615377,,42.799999999999955,1.099999999999909,109.36399940408091,expansao combinada,93.0
uf,FEIJÃO TOTAL,MG,2024/25,2025/26,286.70000000000005,287.4,0.2,1614.2026508545514,1738.698677800974,7.7,462.8,499.7,8.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.24415765608647774,7.71254011263797,7.9732065687121825,,36.89999999999998,0.6999999999999318,124.49602694642272,expansao combinada,103.0
uf,FEIJÃO TOTAL,ES,2024/25,2025/26,8.5,9.0,5.9,1056.3999999999999,1080.1333333333334,2.2,9.0,9.7,7.8,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,5.88235294117647,2.2466237536286995,7.77777777777777,,0.6999999999999993,0.5,23.733333333333576,expansao combinada,217.0
uf,FEIJÃO TOTAL,RJ,2024/25,2025/26,1.0,0.8999999999999999,-10.0,1354.3999999999999,1528.0000000000002,12.8,1.4,1.4,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-10.000000000000009,12.817483756645037,0.0,,0.0,-0.10000000000000009,173.60000000000036,estabilidade aproximada,241.0
uf,FEIJÃO TOTAL,SP,2024/25,2025/26,77.8,77.8,0.0,2272.133676092545,2339.7583547557842,3.0,176.8,182.0,2.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,2.9762632091055172,2.941176470588229,,5.199999999999989,0.0,67.62467866323914,expansao por produtividade,132.0
regiao,FEIJÃO TOTAL,SUL,2024/25,2025/26,595.1,496.9,-16.5,1759.9408502772644,1680.947474340914,-4.5,1047.3000000000002,835.3,-20.2,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-16.501428331372885,-4.488410841984021,-20.242528406378323,,-212.00000000000023,-98.20000000000005,-78.9933759363505,queda combinada,88.0
uf,FEIJÃO TOTAL,PR,2024/25,2025/26,491.7,397.2,-19.2,1750.462273744153,1652.617321248741,-5.6,860.7,656.4,-23.7,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-19.219035997559487,-5.589663597040932,-23.7364935517602,,-204.30000000000007,-94.5,-97.84495249541192,queda combinada,95.0
uf,FEIJÃO TOTAL,SC,2024/25,2025/26,61.0,55.8,-8.5,1854.7868852459017,1886.9175627240145,1.7,113.1,105.3,-6.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-8.52459016393443,1.7323110128554229,-6.89655172413793,,-7.799999999999997,-5.200000000000003,32.13067747811283,queda por area,147.0
uf,FEIJÃO TOTAL,RS,2024/25,2025/26,42.4,43.900000000000006,3.5,1733.4080188679245,1675.4715261958997,-3.3,73.5,73.6,0.1,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,3.53773584905662,-3.3423459474857307,0.13605442176869975,,0.09999999999999432,1.500000000000007,-57.93649267202477,expansao por area,166.0
agregado_regional,FEIJÃO TOTAL,NORTE/NORDESTE,2024/25,2025/26,1419.8999999999999,1429.3,0.7,507.7235720825411,568.5963198768628,12.0,720.9,812.6,12.7,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.6620184520036687,11.98934836620616,12.720210847551677,,91.70000000000005,9.400000000000091,60.8727477943217,expansao combinada,89.0
agregado_regional,FEIJÃO TOTAL,CENTRO-SUL,2024/25,2025/26,1273.1,1171.3,-8.0,1837.2594454481189,1838.5428156748915,0.1,2339.0,2153.5,-7.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-7.996229675595002,0.06985242231042563,-7.930739632321505,,-185.5,-101.79999999999995,1.283370226772604,queda por area,64.0
total_brasil,FEIJÃO TOTAL,BRASIL,2024/25,2025/26,2693.0,2600.6,-3.4,1136.2538804307464,1140.5752211028225,0.4,3059.9,2966.1,-3.1,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-3.431117712588195,0.38031471192317373,-3.0654596555443048,,-93.80000000000018,-92.40000000000009,4.321340672076076,queda por area,54.0
regiao,GERGELIM,NORTE,2024/25,2025/26,202.8,202.8,0.0,534.8461538461538,534.8461538461538,0.0,108.5,108.5,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,146.0
uf,GERGELIM,RR,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,RO,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,AC,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,AM,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,AP,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,PA,2024/25,2025/26,112.8,112.8,0.0,506.0,506.0,0.0,57.1,57.1,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,176.0
uf,GERGELIM,TO,2024/25,2025/26,90.0,90.0,0.0,571.0,571.0,0.0,51.4,51.4,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,183.0
regiao,GERGELIM,NORDESTE,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,MA,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,PI,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,CE,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,RN,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,PB,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,PE,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,AL,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,SE,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,BA,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
regiao,GERGELIM,CENTRO-OESTE,2024/25,2025/26,405.2,405.2,0.0,717.8282329713721,717.8282329713721,0.0,290.9,290.9,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,122.0
uf,GERGELIM,MT,2024/25,2025/26,401.2,401.2,0.0,720.0,720.0,0.0,288.9,288.9,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,123.0
uf,GERGELIM,MS,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
uf,GERGELIM,GO,2024/25,2025/26,4.0,4.0,0.0,500.0,500.0,0.0,2.0,2.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,237.0
uf,GERGELIM,DF,2024/25,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,0.0,estabilidade aproximada,254.0
